alert_id,traveler_id,passport_number,alert_type,severity,issued_by,issued_date,expiry_date,is_active,notes
2148,113360,AFG44306318,Fraud,Medium,UNHCR Referral,2025-08-24,2026-09-16,1,ECL match confirmed during departure screening.
2149,39726,PAK47664994,Lost Document,Low,Border Security Force,2025-02-20,2026-11-13,1,Reported by foreign intelligence liaison.
2150,65131,PAK15691463,Lost Document,Critical,NACTA,2025-05-19,2027-01-11,1,Document discrepancy detected during verification.
2151,28463,ETH20687938,Security,Medium,ANF (Anti-Narcotics Force),2025-06-18,2026-11-23,0,Multiple entry/exit irregularities within 90-day period.
2152,4913,PAK68426583,Fraud,Critical,UNHCR Referral,2025-02-14,,1,
2153,122285,PAK44167019,ECL,Critical,Punjab Police CTD,2025-09-06,2026-01-12,0,
2154,37414,BGD45286712,Security,Medium,Punjab Police CTD,2025-04-20,2025-11-19,1,Subject linked to ongoing investigation case #65582.
2155,24558,GBR77475795,Criminal,Critical,Sindh Police CTD,2025-03-08,2026-04-05,1,Reported by foreign intelligence liaison.
2156,108374,AFG52997444,Interpol,Critical,Punjab Police CTD,2025-02-14,,1,Repeated visa violations across multiple jurisdictions.
2157,139532,AFG46427749,Fraud,Medium,UNHCR Referral,2025-02-10,2026-03-23,1,Repeated visa violations across multiple jurisdictions.
2158,91473,NPL48808849,Trafficking,High,KP Police CTD,2025-07-14,2026-06-02,1,Interpol Red Notice reference: A-1724/2025.
2159,148697,UZB27504617,Immigration Violation,High,Foreign Government Request,2025-11-17,,1,
2160,74051,,Fraud,Medium,UNHCR Referral,2025-07-11,,0,
2161,43349,PAK41141107,ECL,Critical,Border Security Force,2025-02-20,2026-02-23,1,Associated with known smuggling network.
2162,10613,GBR11314307,Immigration Violation,Medium,NAB (National Accountability Bureau),2025-12-18,,1,
2163,68889,PAK12326810,Immigration Violation,Medium,UNHCR Referral,2025-05-05,2026-10-07,1,Subject linked to ongoing investigation case #43927.
2164,90290,MMR16021443,Immigration Violation,High,NAB (National Accountability Bureau),2025-11-01,2027-05-18,1,Subject used altered travel documents.
2165,126022,PAK75899835,Security,High,Foreign Government Request,2025-11-22,2027-04-02,1,Multiple entry/exit irregularities within 90-day period.
2166,45666,SOM52819099,Security,Critical,ISI,2025-12-23,2026-09-13,1,Subject flagged during routine screening at Jinnah International.
2167,36339,PAK90965804,Criminal,High,ANF (Anti-Narcotics Force),2025-05-13,2026-02-21,1,Document discrepancy detected during verification.
2168,26383,BGD96387096,Smuggling,High,Border Security Force,2025-11-22,2027-11-15,1,Subject used altered travel documents.
2169,6859,PAK55212559,ECL,Critical,Balochistan Police,2025-11-18,2027-08-10,1,Subject identified through biometric cross-match.
2170,135659,AFG63145639,Fraud,Medium,Border Security Force,2025-10-18,,0,
2171,78076,IND94502368,Lost Document,Low,FIA Counter-Terrorism Wing,2025-07-27,2027-03-04,1,Alert raised based on travel pattern analysis.
2172,147438,IRQ43660567,Security,Critical,FIA Cyber Crime Wing,2025-10-28,2026-02-12,1,Subject identified through biometric cross-match.
2173,17019,PAK18675486,Criminal,Critical,KP Police CTD,2025-02-22,2025-10-31,1,Interpol Red Notice reference: A-9497/2025.
2174,44237,PAK79625550,Immigration Violation,Low,Foreign Government Request,2025-05-10,2025-08-28,1,Subject flagged during routine screening at Allama Iqbal Airport.
2175,103993,PAK84947786,Lost Document,High,Ministry of Interior,2025-12-26,2026-08-06,1,Subject used altered travel documents.
2176,131727,AFG83540836,Smuggling,Low,NAB (National Accountability Bureau),2025-07-07,2026-04-03,1,Subject identified through biometric cross-match.
2177,91295,SOM64895208,Interpol,Critical,FIA Immigration Wing,2025-10-15,2027-03-30,1,Financial transaction monitoring triggered alert.
2178,19355,NGA11654522,Immigration Violation,Medium,Ministry of Interior,2025-03-07,2026-08-19,1,Associated with known smuggling network.
2179,48551,IND95776511,Immigration Violation,High,FIA Cyber Crime Wing,2025-04-14,,1,Interpol Red Notice reference: A-8013/2025.
2180,135893,PAK99714963,Trafficking,High,Interpol NCB Islamabad,2025-02-13,2026-05-05,1,Interpol Red Notice reference: A-1588/2025.
2181,137812,,ECL,Critical,Foreign Government Request,2025-01-07,2026-10-17,0,
2182,92805,PAK71903889,Immigration Violation,Medium,NACTA,2025-02-27,2026-08-10,1,Interpol Red Notice reference: A-7557/2025.
2183,39573,USA70695064,Fraud,High,Sindh Police CTD,2025-12-13,2026-05-17,0,Financial transaction monitoring triggered alert.
2184,95258,SSD10408401,Immigration Violation,Critical,Interpol NCB Islamabad,2025-05-02,2026-12-24,0,ECL match confirmed during departure screening.
2185,89856,AFG14303737,Interpol,Critical,FIA Cyber Crime Wing,2025-08-19,2027-02-06,1,Subject linked to ongoing investigation case #87035.
2186,84629,PAK63862754,ECL,Medium,ISI,2025-11-22,,1,
2187,65885,SDN96277595,Interpol,Medium,Border Security Force,2025-06-11,,0,Reported by foreign intelligence liaison.
2188,119599,YEM77838628,Interpol,High,ISI,2025-05-28,2026-11-20,1,Subject flagged during routine screening at Jinnah International.
2189,135013,AFG98267879,Interpol,Medium,UNHCR Referral,2025-06-21,2027-06-01,1,Subject flagged during routine screening at Torkham Border.
2190,26899,AFG23878096,Security,Medium,Interpol NCB Islamabad,2025-02-12,2026-02-12,1,Subject used altered travel documents.
2191,16881,PAK86005015,Immigration Violation,High,ANF (Anti-Narcotics Force),2025-11-02,2026-02-06,0,Tip-off received from confidential informant.
2192,149754,AFG92453973,Security,High,Foreign Government Request,2025-07-13,,1,Interpol Red Notice reference: A-6159/2025.
2193,73459,IND95227962,Trafficking,High,Ministry of Interior,2025-08-04,2026-06-10,1,Document discrepancy detected during verification.
2194,127982,PAK52955292,ECL,High,KP Police CTD,2025-07-13,2025-10-18,1,Subject used altered travel documents.
2195,109294,IND21309888,Trafficking,Critical,IB (Intelligence Bureau),2025-07-12,2027-05-06,1,Multiple entry/exit irregularities within 90-day period.
2196,99482,PAK80982508,Lost Document,Medium,ANF (Anti-Narcotics Force),2025-07-08,2026-07-08,0,Repeated visa violations across multiple jurisdictions.
2197,65869,ETH50504281,Smuggling,High,ANF (Anti-Narcotics Force),2025-10-11,2027-10-02,1,Subject used altered travel documents.
2198,146017,YEM24755876,Interpol,Medium,KP Police CTD,2025-09-19,,1,Multiple entry/exit irregularities within 90-day period.
2199,92056,PAK40589340,Immigration Violation,High,UNHCR Referral,2025-05-21,2026-09-25,1,ECL match confirmed during departure screening.
2200,56734,PAK67046420,Lost Document,Critical,Foreign Government Request,2025-03-21,2027-02-11,0,Subject identified through biometric cross-match.
2201,129897,PAK47791529,Immigration Violation,Low,Ministry of Interior,2025-06-20,2027-05-03,0,Subject used altered travel documents.
2202,88671,PAK14006225,ECL,Critical,Sindh Police CTD,2025-03-08,2025-11-13,0,Subject used altered travel documents.
2203,36455,IND92103232,Criminal,Critical,Balochistan Police,2025-07-06,2027-04-08,1,Subject identified through biometric cross-match.
2204,6666,EGY91620375,Criminal,High,UNHCR Referral,2025-12-23,2027-02-19,1,ECL match confirmed during departure screening.
2205,20394,IND39938808,Immigration Violation,Low,UNHCR Referral,2025-05-01,,1,
2206,70988,PAK61764442,ECL,High,KP Police CTD,2025-05-01,2025-10-08,1,Document discrepancy detected during verification.
2207,47229,AFG51534902,Security,High,FIA Counter-Terrorism Wing,2025-07-26,2026-04-05,1,Subject identified through biometric cross-match.
2208,80670,EGY69241090,Criminal,Critical,NAB (National Accountability Bureau),2025-11-27,2026-11-07,0,Subject linked to ongoing investigation case #91416.
2209,127563,AFG14593221,Interpol,Critical,ANF (Anti-Narcotics Force),2025-04-09,2026-01-23,0,Subject flagged during routine screening at Jinnah International.
2210,60297,IND94842469,Lost Document,High,Interpol NCB Islamabad,2025-06-26,2026-03-19,1,Interpol Red Notice reference: A-6487/2025.
2211,96029,SDN27314279,Security,High,UNHCR Referral,2025-05-23,2026-12-28,0,Interpol Red Notice reference: A-3201/2025.
2212,47938,,Criminal,High,FIA Immigration Wing,2025-02-01,2025-05-18,1,Subject identified through biometric cross-match.
2213,96523,SOM34986656,Immigration Violation,Medium,FIA Cyber Crime Wing,2025-07-07,2026-06-19,0,Subject linked to ongoing investigation case #64560.
2214,55185,SSD43919461,Immigration Violation,Medium,ISI,2025-04-20,,1,Document discrepancy detected during verification.
2215,106041,PAK49376029,Immigration Violation,Medium,Foreign Government Request,2025-06-07,2026-05-29,1,Multiple entry/exit irregularities within 90-day period.
2216,117787,PAK52620365,ECL,High,Interpol NCB Islamabad,2025-11-03,2026-04-08,1,Financial transaction monitoring triggered alert.
2217,45605,PAK47177390,Fraud,High,NACTA,2025-03-07,2025-08-13,0,Subject used altered travel documents.
2218,134232,MMR12758107,Interpol,Medium,Balochistan Police,2025-05-05,2026-12-14,1,Subject used altered travel documents.
2219,49602,PAK44061589,ECL,Critical,IB (Intelligence Bureau),2025-05-25,2026-08-07,1,Alert raised based on travel pattern analysis.
2220,1489,LKA64088669,Trafficking,Critical,Border Security Force,2025-07-16,2026-04-22,1,Associated with known smuggling network.
2221,98421,PAK63623892,Lost Document,Medium,Ministry of Interior,2025-11-01,2026-02-12,1,Document discrepancy detected during verification.
2222,71072,PAK12672132,Criminal,Medium,Ministry of Interior,2025-10-08,2026-11-07,0,Repeated visa violations across multiple jurisdictions.
2223,82632,AFG81345723,Immigration Violation,Low,Sindh Police CTD,2025-11-14,,1,Multiple entry/exit irregularities within 90-day period.
2224,136237,MMR20609069,Immigration Violation,Low,ISI,2025-07-13,2026-10-05,0,Subject flagged during routine screening at Torkham Border.
2225,3443,SOM70706030,Interpol,High,ISI,2025-05-07,2026-06-24,1,Repeated visa violations across multiple jurisdictions.
2226,21169,AFG94774698,Security,High,UNHCR Referral,2025-05-27,2026-01-12,1,Associated with known smuggling network.
2227,133747,,Security,Critical,ANF (Anti-Narcotics Force),2025-08-12,2026-11-07,1,Subject flagged during routine screening at Torkham Border.
2228,16546,PAK93712344,Immigration Violation,High,Balochistan Police,2025-03-22,2026-12-28,0,Subject linked to ongoing investigation case #49161.
2229,142152,PAK38901315,ECL,Critical,FIA Counter-Terrorism Wing,2025-03-06,2025-06-19,1,Subject linked to ongoing investigation case #81460.
2230,93874,PAK36885820,ECL,High,Interpol NCB Islamabad,2025-01-28,2026-04-20,1,Multiple entry/exit irregularities within 90-day period.
2231,5434,SYR90577512,Lost Document,Low,FIA Cyber Crime Wing,2025-11-26,,1,Tip-off received from confidential informant.
2232,56758,AFG12024363,Trafficking,Medium,ISI,2025-03-04,2026-06-30,1,Reported by foreign intelligence liaison.
2233,34682,IND17715247,Smuggling,High,Punjab Police CTD,2025-02-03,2026-06-10,1,Associated with known smuggling network.
2234,112471,PAK22572816,ECL,High,Border Security Force,2025-03-22,2025-07-31,1,Document discrepancy detected during verification.
2235,106048,SOM21878511,Security,Low,Punjab Police CTD,2025-09-28,2026-10-06,1,Subject flagged during routine screening at Wagah Border.
2236,90422,AFG94881337,Interpol,Critical,Border Security Force,2025-03-22,2026-02-11,1,Subject flagged during routine screening at Chaman Border.
2237,111795,PAK72304564,Fraud,High,NACTA,2025-01-18,2025-05-08,1,ECL match confirmed during departure screening.
2238,38910,IND23479363,Fraud,Medium,Balochistan Police,2025-11-12,,1,Financial transaction monitoring triggered alert.
2239,63758,IND41086728,Immigration Violation,Medium,UNHCR Referral,2025-12-01,2026-11-23,1,Repeated visa violations across multiple jurisdictions.
2240,96405,PAK80058943,Trafficking,Critical,Punjab Police CTD,2025-01-08,2026-07-04,1,Alert raised based on travel pattern analysis.
2241,39339,IRQ44353383,Interpol,High,FIA Counter-Terrorism Wing,2025-08-25,2026-04-25,1,Subject linked to ongoing investigation case #48372.
2242,132532,EGY27738730,Lost Document,Low,Balochistan Police,2025-09-27,,1,Document discrepancy detected during verification.
2243,33437,PAK94892919,Criminal,High,UNHCR Referral,2025-03-06,2026-01-08,1,Interpol Red Notice reference: A-3014/2025.
2244,95349,AFG60488616,Interpol,Critical,Sindh Police CTD,2025-09-13,2026-06-26,0,Subject flagged during routine screening at Wagah Border.
2245,139898,PAK69273801,Criminal,High,ISI,2025-08-25,2026-05-14,1,Associated with known smuggling network.
2246,33811,PAK70885562,Immigration Violation,Medium,Balochistan Police,2025-06-21,2027-03-09,1,Financial transaction monitoring triggered alert.
2247,43707,PAK45804312,ECL,Medium,NAB (National Accountability Bureau),2025-08-24,2027-05-29,1,Repeated visa violations across multiple jurisdictions.
2248,140825,PAK77190185,Immigration Violation,Critical,NAB (National Accountability Bureau),2025-10-07,2026-07-13,1,Multiple entry/exit irregularities within 90-day period.
2249,104310,ETH78819808,Criminal,Medium,ANF (Anti-Narcotics Force),2025-01-19,,1,Subject identified through biometric cross-match.
2250,129556,SOM68506773,Criminal,Medium,KP Police CTD,2025-05-25,2027-01-10,1,Repeated visa violations across multiple jurisdictions.
2251,64195,PAK28679992,ECL,High,Ministry of Interior,2025-05-10,2026-07-08,1,Interpol Red Notice reference: A-3652/2025.
2252,133197,PAK17588692,ECL,Low,Foreign Government Request,2025-05-18,2026-10-13,1,Alert raised based on travel pattern analysis.
2253,92917,AFG70390251,Immigration Violation,High,Ministry of Interior,2025-04-28,2025-08-27,1,Subject linked to ongoing investigation case #87583.
2254,81483,PHL48731053,Immigration Violation,Low,Balochistan Police,2025-04-27,2027-03-03,0,Alert raised based on travel pattern analysis.
2255,3310,PAK22565383,Security,Medium,Sindh Police CTD,2025-08-13,2026-01-16,0,Repeated visa violations across multiple jurisdictions.
2256,45804,,Security,High,FIA Cyber Crime Wing,2025-02-17,2025-06-15,1,Repeated visa violations across multiple jurisdictions.
2257,42931,PAK59598389,Security,High,KP Police CTD,2025-06-04,2026-10-08,1,Subject used altered travel documents.
2258,100057,AFG73256399,Criminal,Critical,Sindh Police CTD,2025-04-15,2026-01-21,0,Reported by foreign intelligence liaison.
2259,25450,SYR33148294,Security,Medium,Sindh Police CTD,2025-10-09,2026-10-11,0,Subject linked to ongoing investigation case #66149.
2260,73769,AFG64143769,Immigration Violation,Medium,Interpol NCB Islamabad,2025-12-17,2027-04-05,0,Financial transaction monitoring triggered alert.
2261,22879,PHL35457452,Immigration Violation,High,NACTA,2025-03-19,,0,Repeated visa violations across multiple jurisdictions.
2262,1975,EGY59449491,Immigration Violation,Medium,Punjab Police CTD,2025-05-05,2027-04-20,0,Financial transaction monitoring triggered alert.
2263,111077,PAK60345560,ECL,High,FIA Counter-Terrorism Wing,2025-05-04,2026-06-24,1,Subject identified through biometric cross-match.
2264,45753,BGD87368389,Criminal,High,ISI,2025-02-12,2027-01-30,1,Financial transaction monitoring triggered alert.
2265,13228,PAK68212702,Security,Medium,Foreign Government Request,2025-11-09,2027-04-24,0,Repeated visa violations across multiple jurisdictions.
2266,58663,PAK10784829,ECL,High,Punjab Police CTD,2025-09-23,2027-08-30,1,Interpol Red Notice reference: A-1738/2025.
2267,119005,PAK39407664,Security,High,FIA Cyber Crime Wing,2025-04-10,2026-11-10,0,Subject identified through biometric cross-match.
2268,130358,PSE60359235,Trafficking,High,FIA Counter-Terrorism Wing,2025-03-24,2026-11-19,1,Document discrepancy detected during verification.
2269,29138,YEM27986285,Interpol,Critical,Border Security Force,2025-10-10,2026-12-01,1,
2270,29381,SOM93543737,Lost Document,Low,ANF (Anti-Narcotics Force),2025-03-28,2026-12-28,0,
